,steps,reward_0,reward_1,reward_2,reward_mean,reward_std,reward_smooth
1613,202,44.30814672871399,11.731043737592293,5.415868104305011,20.4850195235371,20.87166507960843,10.589652675389772
11,212,14.924081803987098,11.731043737592293,5.415868104305011,10.6903312152948,4.838785369827394,10.599438548850905
1614,216,14.924081803987098,11.27801492699904,11.555291650513798,12.585796127166645,2.0297550406806564,10.79213302099752
12,228,11.16298932856742,11.27801492699904,11.555291650513798,11.332098635360088,0.20166572238159833,10.84442192447558
1615,243,11.16298932856742,10.265709214670434,11.555291650513798,10.994663397917217,0.6610642396211346,10.858947696373143
13,251,17.681784937401865,10.265709214670434,19.945645279211462,15.96437981042792,5.06333890145799,11.351843250791216
1616,253,17.681784937401865,7.864158858827498,19.945645279211462,15.163863025146943,6.422268026066854,11.719388693200772
3125,266,17.681784937401865,7.864158858827498,11.0894409528979,12.211794916375753,5.004118730523559,11.766809345094604
1617,271,17.681784937401865,7.624989371112903,11.0894409528979,12.132071753804224,5.108825061183956,11.801948096719107
14,272,24.094828421349145,7.624989371112903,11.0894409528979,14.269752915119982,8.683299356693936,12.039125879553971
15,281,4.745552284950256,7.519370993786357,11.0894409528979,7.784788077211505,3.180261864840546,11.630602246043878
1618,295,4.745552284950256,10.788955029309127,11.0894409528979,8.87464942238576,3.579057882369648,11.366169464090554
3126,301,4.745552284950256,10.788955029309127,33.686309163789076,16.406938826016155,15.266406212172566,11.849485734998957
16,310,26.070291607446357,10.788955029309127,33.686309163789076,23.51518526684819,11.660558858767029,12.967290766501666
1619,315,26.070291607446357,15.252735919570036,33.686309163789076,25.00311223026849,9.263007584192206,14.119890332459025
3127,318,26.070291607446357,15.252735919570036,11.308364347803469,17.54379729160662,7.642993246273058,14.44760530985568
17,323,11.914448663616424,15.252735919570036,11.308364347803469,12.825182976996643,2.1240514391643552,14.292391011563286
1620,324,11.914448663616424,6.864609683865233,11.308364347803469,10.029140898428375,2.7572681961367076,13.884708717168932
3128,333,11.914448663616424,6.864609683865233,13.01580093499248,10.598286427491379,3.2800153545124386,13.57055985512393
18,341,15.911248160071876,17.498808090828753,13.01580093499248,15.475285728631036,2.273078467858218,13.75256842345988
3129,348,15.911248160071876,17.498808090828753,9.042211760478105,14.150756003792912,4.494775283355646,13.790605653860577
1621,352,15.911248160071876,8.5988534908445,9.042211760478105,11.184104470464826,4.099824049329061,13.541688901639821
19,356,10.228211808938955,8.5988534908445,9.042211760478105,9.289759020087187,0.8424143080995672,13.135741983001157
3130,359,10.228211808938955,8.5988534908445,9.002008267548176,9.276357855777212,0.8486182325445163,12.767359552510795
20,372,6.551894758174712,8.5988534908445,10.22586708088583,8.458871776635014,1.840981889440144,12.356197264560572
3131,385,6.551894758174712,8.5988534908445,8.725107510742454,7.958618586587222,1.2198930143470612,11.936613804982775
1622,388,6.551894758174712,30.040416395438708,8.725107510742454,15.105806221451958,12.97931620709243,12.238941312649583
3132,401,6.551894758174712,30.040416395438708,15.516440274303628,17.369583809305684,11.853407438245117,12.728305680564937
1623,402,6.551894758174712,9.076443673537128,15.516440274303628,10.381592902005154,4.622589096936346,12.504506448519198
21,410,40.727057684327676,9.076443673537128,15.516440274303628,21.77331387738948,16.72727390457743,13.388331858067895
1624,415,40.727057684327676,11.596784788833004,15.516440274303628,22.613427582488104,15.808814673494547,14.267886485525748
22,428,12.15531069183964,11.596784788833004,15.516440274303628,13.089511918325423,2.120253223053946,14.155547773032206
1625,433,12.15531069183964,9.942931798518453,15.516440274303628,12.538227588220574,2.8064155420327195,14.001377513078468
1626,443,12.15531069183964,5.783587475543967,15.516440274303628,11.15177948056241,4.94342108964901,13.729764439028528
1627,452,12.15531069183964,6.718991758190592,15.516440274303628,11.463580908111288,4.439329078665775,13.513777149105266
23,453,27.84452358297586,6.718991758190592,15.516440274303628,16.693318538490026,10.611823856271814,13.816794071105035
3133,459,27.84452358297586,6.718991758190592,61.29136789351016,31.951627744892203,27.517036317730916,15.544970936676524
1628,460,27.84452358297586,5.434490645838262,61.29136789351016,31.523460707441426,28.10958231172601,17.067568737543514
24,462,6.906575014487609,5.434490645838262,61.29136789351016,24.544144517945345,31.832539601127465,17.77997784569626
25,477,8.43510325763352,5.434490645838262,61.29136789351016,25.053653932327318,31.418622723806592,18.473020719924683
3134,478,8.43510325763352,5.434490645838262,15.091662551126603,9.653752151532794,4.942577378961715,17.63274832504788
26,485,5.277715264027455,29.487802440623557,15.091662551126603,16.619060085259203,12.1771009561,17.53617101780898
3135,495,5.277715264027455,29.487802440623557,12.520430724948168,15.761982809866394,12.426295715699993,17.36714438749417
1629,505,5.277715264027455,15.97549560573552,12.520430724948168,11.25788053157038,5.459500966476479,16.78513426193572
27,509,27.665959146210394,15.97549560573552,12.520430724948168,18.72062849229803,7.937164085079803,16.969517341864034
3136,513,27.665959146210394,15.97549560573552,7.918166801268554,17.186540517738155,9.929440969103018,16.990191318120708
28,519,4.751348047817176,15.97549560573552,7.918166801268554,9.548336818273752,5.786921704476235,16.28128497428136
3137,525,4.751348047817176,15.97549560573552,10.758378358506672,10.49507400401979,5.61670445971656,15.730105908078883
3138,534,4.751348047817176,15.97549560573552,5.1274890560048325,8.618110903185844,6.37445705613381,15.052649218759997
29,538,7.872463106589359,15.97549560573552,5.1274890560048325,9.658482589443238,5.64023144211301,14.538834088517216
1630,541,7.872463106589359,16.47792017411836,5.1274890560048325,9.82595744557085,5.922007830211348,14.08992152312177
3139,549,7.872463106589359,16.47792017411836,7.211243219697893,10.520542166801869,5.169822770293855,13.749934604747818
30,555,13.067218540409565,16.47792017411836,7.211243219697893,12.252127311408605,4.6868012255794,13.60726881649016
1631,565,13.067218540409565,28.126064599852526,7.211243219697893,16.13484211998666,10.789586375780416,13.84801676340584
3140,571,13.067218540409565,28.126064599852526,26.28313931067933,22.49214081698047,8.214071057942004,14.671349225994677
31,590,23.95417289996732,28.126064599852526,26.28313931067933,26.121125603499724,2.090659326594922,15.761903051271494
1632,598,23.95417289996732,24.803082293493368,6.78330969290974,18.51352162879014,10.167525059477724,16.02398347435498
1633,609,23.95417289996732,8.780350095015804,6.78330969290974,13.172610895964288,9.390346214412565,15.752404013491626
32,613,23.785964490238694,8.780350095015804,6.78330969290974,13.116541426054745,9.29378738641122,15.50135261364794
3141,617,23.785964490238694,8.780350095015804,17.67548166363627,16.747265416296923,7.545747470986467,15.620018189411587
33,628,7.387508479567989,8.780350095015804,17.67548166363627,11.281113412740021,5.581304590996918,15.206766434250968
3142,629,7.387508479567989,8.780350095015804,8.159550292101551,8.109136288895115,0.6977880195448279,14.530768019586734
1634,631,7.387508479567989,15.713905444531527,8.159550292101551,10.420321405400356,4.600601713317861,14.139279287631112
34,644,6.011663046919866,15.713905444531527,8.159550292101551,9.961706261184313,5.095998576155491,13.741398982324254
3143,648,6.011663046919866,15.713905444531527,10.588359523978733,10.771309338476707,4.853707846736549,13.458522876491275
1635,649,6.011663046919866,14.24926955965126,10.588359523978733,10.283097376849952,4.127278643186201,13.156091315689109
35,653,6.439560344197026,14.24926955965126,10.588359523978733,10.425729809275673,3.9073937382308936,12.896049041166279
3144,668,6.439560344197026,14.24926955965126,17.900818053550196,12.863215985799494,5.854994914792182,12.892921998155915
36,673,11.570953987141355,14.24926955965126,17.900818053550196,14.573680533447606,3.1773773201719506,13.052998192943571
1636,676,11.570953987141355,13.129231833406108,17.900818053550196,14.200334624699218,3.298066201115495,13.162270770943069
3145,688,11.570953987141355,13.129231833406108,9.592862396163097,11.431016072236853,1.7723329721549153,12.997386037680972
1637,693,11.570953987141355,14.722668876880315,9.592862396163097,11.962161753394923,2.5871821098803465,12.898791445299654
3146,705,11.570953987141355,14.722668876880315,15.008261027520719,13.76729463051413,1.9074393530136688,12.981507403240167
1638,706,11.570953987141355,8.485437390823648,15.008261027520719,11.68821746849524,3.262992505646914,12.858335089008943
37,708,10.179191799318007,8.485437390823648,15.008261027520719,11.22429673922079,3.3846698953399286,12.702710280783892
3147,715,10.179191799318007,8.485437390823648,8.010507861628279,8.891712350589977,1.1399964967482163,12.339753648274137
1639,718,10.179191799318007,7.523161138909487,8.010507861628279,8.570953599951922,1.4139304390462006,11.980816329912978
38,720,10.06052312480329,7.523161138909487,8.010507861628279,8.531397375113684,1.346493919707413,11.65229694283539
1640,740,10.06052312480329,8.350462979290764,8.010507861628279,8.807164655240777,1.098668721874019,11.38132950328242
1641,753,10.06052312480329,8.257193094493637,16.742368861551167,11.686695026949366,4.470221274272911,11.41041217297041
39,754,16.46057690339271,8.257193094493637,16.742368861551167,13.82004628647917,4.819632081768113,11.639902841510306
3148,763,16.46057690339271,8.257193094493637,7.209149751823943,10.642306583236763,5.065945208037119,11.544893035276326
40,773,13.210614737149976,8.257193094493637,7.209149751823943,9.558985861155852,3.2055255104310354,11.355757868187036
3149,783,13.210614737149976,8.257193094493637,13.048785722269727,11.50553118463778,2.814306738510437,11.370022072068528
1642,785,13.210614737149976,34.43214718117911,13.048785722269727,20.230515880199604,12.299239645776275,12.213882827224841
3150,802,13.210614737149976,34.43214718117911,21.555601753815658,23.06612122404825,10.691099645065005,13.247433997622686
1643,804,13.210614737149976,16.72979795349921,21.555601753815658,17.165338148154948,4.189507551365705,13.620569247213409
1644,812,13.210614737149976,5.462823404995871,21.555601753815658,13.409679965320501,8.048235767536925,13.600484479627623
3151,814,13.210614737149976,5.462823404995871,6.762902904816032,8.478780348987293,4.149125713233132,13.112701506246585
41,815,60.937682333211775,5.462823404995871,6.762902904816032,24.38780288100789,31.659798130348836,14.186523926618715
1645,823,60.937682333211775,8.678376090758176,6.8944699937084035,25.503509472559447,30.699853989550423,15.264335017824314
42,824,6.81873556820945,8.678376090758176,6.8944699937084035,7.463860550892011,1.0524827424873615,14.521430851701078
3152,834,6.81873556820945,8.678376090758176,9.07623045540582,8.191114038124482,1.205047311262939,13.91854218810052
43,835,10.89205481387234,8.678376090758176,9.07623045540582,9.548887120012113,1.180104492932574,13.502383720683142
1646,840,10.89205481387234,6.535271943432344,9.07623045540582,8.834519070903502,2.1884258132475876,13.057824368920402
3153,845,10.89205481387234,6.535271943432344,7.775353422607011,8.400893393303898,2.244741507667295,12.614306398677593
44,849,11.411579345527002,6.535271943432344,7.775353422607011,8.574068237188785,2.5343741803855817,12.229521235347844
1647,856,11.411579345527002,5.366314994173619,7.775353422607011,8.184415920769212,3.0433212720624874,11.844272587907078
3154,857,11.411579345527002,5.366314994173619,7.8042745099131,8.194056283204574,3.0414227990413787,11.496632513461494
45,860,9.06301760552037,5.366314994173619,7.8042745099131,7.41120236986903,1.8794365723917343,11.107543496590969
1648,867,9.06301760552037,7.976538783315309,7.8042745099131,8.281276966249592,0.6824643326125625,10.838374985360552
1649,875,9.06301760552037,6.288432496508766,7.8042745099131,7.718574870647412,1.3892764134307238,10.54125089500948
3155,877,9.06301760552037,6.288432496508766,12.837333947586892,9.39626134987201,3.2871440642061036,10.432204182040884
1650,888,9.06301760552037,7.320552755456465,12.837333947586892,9.740301436187908,2.820062715778459,10.366308633436157
46,892,23.551096803300688,7.320552755456465,12.837333947586892,14.569661168781346,8.252778818266085,10.76662819184266
3156,899,23.551096803300688,7.320552755456465,26.95111992050138,19.274256493086177,10.490868128264777,11.576878999449294
1651,905,23.551096803300688,14.743892081428674,26.95111992050138,21.748702935076917,6.300045287211507,12.545624669694709
47,909,14.421035040396243,14.743892081428674,26.95111992050138,18.705349014108766,7.142871449758088,13.132265375760396
3157,914,14.421035040396243,14.743892081428674,10.293133137025936,13.152686752950283,2.4817019017189725,13.134210269702907
48,932,9.776912786350792,14.743892081428674,10.293133137025936,11.604646001601802,2.730891855217648,12.988537422846216
1652,934,9.776912786350792,13.052819831953345,10.293133137025936,11.040955251776689,1.761340449583734,12.803053338102222
3158,942,9.776912786350792,13.052819831953345,28.81439166821316,17.214708095505767,10.178280109284692,13.223211074334536
49,949,6.407823890507339,13.052819831953345,28.81439166821316,16.091678463557948,11.508239058665298,13.496398527265784
1653,953,6.407823890507339,16.239663690132456,28.81439166821316,17.153959749617652,11.231229801652347,13.844737786509317
50,962,7.863738946083058,16.239663690132456,28.81439166821316,17.63926476814289,10.545218098929976,14.206121397937853
51,973,8.691136439685307,16.239663690132456,28.81439166821316,17.915063932676972,10.165705815518027,14.559354099327196
3159,975,8.691136439685307,16.239663690132456,16.683989176694215,13.871596435503994,4.491907235318911,14.493853356179704
1654,976,8.691136439685307,25.158405459650194,16.683989176694215,16.844510358676573,8.234807983879927,14.717725492658776
1655,989,8.691136439685307,9.089463284425864,9.530462102461698,9.103687275524289,0.4198435821717809,14.18305509766416
52,1006,45.67992351111344,9.089463284425864,16.938678103805273,23.902688299781527,19.26365810035693,15.108734589033103
1656,1011,45.67992351111344,13.17644459047474,16.938678103805273,25.265015401797815,17.779621905036603,16.0759995595537
3160,1021,45.67992351111344,13.17644459047474,12.779195561189034,23.878521220925734,18.88161296239726,16.819096951837924
53,1025,20.435134149733244,13.17644459047474,12.779195561189034,15.463591433799005,4.310061418365891,16.69000117388006
1657,1026,20.435134149733244,11.072110645075558,12.779195561189034,14.762146785332613,4.986544289905832,16.50639597557214
3161,1033,20.435134149733244,11.072110645075558,10.16290573121133,13.890050175340043,5.686409813559231,16.25722016242409
1658,1037,20.435134149733244,9.284694445827471,10.16290573121133,13.294244775590682,6.199761249899105,15.975032007137093
3162,1042,20.435134149733244,9.284694445827471,6.397435777271363,12.039088124277358,7.4131138734656075,15.600180180877102
54,1046,11.95700367695119,9.284694445827471,6.397435777271363,9.213044633350007,2.7804764123273253,14.991881516350878
1659,1057,11.95700367695119,14.646824428878817,6.397435777271363,11.000421294367124,4.207064377011615,14.611742424435915
55,1063,12.804491391902252,14.646824428878817,6.397435777271363,11.28291719935081,4.330068625194801,14.294711433146759
3163,1069,12.804491391902252,14.646824428878817,24.979784047983777,17.47703328958828,6.562545196929081,14.597789720300682
1660,1071,12.804491391902252,10.822486808462433,24.979784047983777,16.20225408278282,7.665889365213579,14.750595856954366
56,1083,18.978181528307378,10.822486808462433,24.979784047983777,18.260150794917863,7.105908976521483,15.084839198021989
1661,1084,18.978181528307378,8.692990338083817,24.979784047983777,17.550318638124992,8.236747335087998,15.319646772417268
3164,1085,18.978181528307378,8.692990338083817,12.936858321358361,13.536010062583186,5.168706468897478,15.149776603900248
1662,1100,18.978181528307378,10.701999353229082,12.936858321358361,14.205679734298272,4.281498415534221,15.059862613601029
3165,1113,18.978181528307378,10.701999353229082,35.491372865167165,21.72385124890121,12.620708634602643,15.694528215273913
1663,1122,18.978181528307378,7.83770422108672,35.491372865167165,20.769086204853753,13.9135492251081,16.17781946433624
57,1123,42.97567511037339,7.83770422108672,35.491372865167165,28.768250732209093,18.508633876250627,17.3769081833612
3166,1124,42.97567511037339,7.83770422108672,8.423513409295348,19.74563091358515,20.119940560046356,17.60250082890471
58,1136,9.732454088317295,7.83770422108672,8.423513409295348,8.664557239566454,0.9701009539869525,16.751268090509505
1664,1138,9.732454088317295,11.495930180606337,8.423513409295348,9.88396589273966,1.541801892046365,16.09723929892432
3167,1139,9.732454088317295,11.495930180606337,5.067926168937856,8.765436812620496,3.3213176153642046,15.398972384990785
3168,1158,9.732454088317295,11.495930180606337,13.792604925825685,11.67366306491644,2.0359022421162347,15.044181016358227
59,1165,31.538168254446372,11.495930180606337,13.792604925825685,18.94223445362613,10.968675396661006,15.415424205419274
1665,1170,31.538168254446372,10.148278064213175,13.792604925825685,18.49301708149508,11.443437263883261,15.70852829211193
1666,1179,31.538168254446372,6.824567276398147,13.792604925825685,17.385113485556733,12.742452928669275,15.868203074045278
3169,1185,31.538168254446372,6.824567276398147,28.14072320895569,22.167819579933404,13.395790445014331,16.46816655625375
60,1186,14.098345387174607,6.824567276398147,28.14072320895569,16.354545290842815,10.835702766284307,16.457345483268416
1667,1194,14.098345387174607,10.403438573801786,28.14072320895569,17.547502389977364,9.358169136086618,16.56116995134709
61,1195,7.246327406829216,10.403438573801786,28.14072320895569,15.263496396528899,11.2631729771929,16.437581992912776
1668,1202,7.246327406829216,5.406258475996641,28.14072320895569,13.597769697260517,12.628126783100061,16.16712367739265
62,1211,7.6830696308139625,5.406258475996641,28.14072320895569,13.743350438588765,12.520352402203079,15.93628812956692
3170,1212,7.6830696308139625,5.406258475996641,30.341224903305832,14.476851003372147,13.786034117408386,15.797294116854866
1669,1231,7.6830696308139625,36.663895101340906,30.341224903305832,24.896063211820234,15.238418573562761,16.663843558382446
3171,1232,7.6830696308139625,36.663895101340906,16.825362407175906,20.39077571311026,14.81574130004591,17.01878947933005
63,1234,15.619782497663454,36.663895101340906,16.825362407175906,23.036346668726754,11.81718718401246,17.591890166152304
3172,1242,15.619782497663454,36.663895101340906,8.244919995221519,20.176199198075295,14.747211139107025,17.838014836682152
1670,1253,15.619782497663454,22.039768024284406,8.244919995221519,15.301490172389796,6.902929851844153,17.596441058399744
64,1263,18.24319198631352,22.039768024284406,8.244919995221519,16.175960001939814,7.125976711591773,17.461157147890443
3173,1277,18.24319198631352,22.039768024284406,44.54020137947622,28.274387130024717,14.213937958963674,18.490988577310482
1671,1280,18.24319198631352,20.173169911886884,44.54020137947622,27.65218775922554,14.657249289229869,19.363483739447613
3174,1292,18.24319198631352,20.173169911886884,13.925540874125913,17.447300924108774,3.1989528107712952,19.18099013761685
65,1297,16.958600468729713,20.173169911886884,13.925540874125913,17.01910375158084,3.124253932348544,18.975096195712005
1672,1300,16.958600468729713,20.475527563899284,13.925540874125913,17.119889635584972,3.2779707221939502,18.798409856359108
66,1309,10.558117288577288,20.475527563899284,13.925540874125913,14.986395242200828,5.043095838367868,18.435360844941847
1673,1317,10.558117288577288,18.69720937090181,13.925540874125913,14.39362251120167,4.089685843113756,18.05043338406279
67,1318,6.7864958555629205,18.69720937090181,18.98000643511077,14.821237220525168,6.959726657438339,17.742890891919348
1674,1335,6.7864958555629205,10.169598738041994,18.98000643511077,11.978700342905228,6.29484404301849,17.19392036283141
68,1339,22.609694972280067,10.169598738041994,18.98000643511077,17.25310004847761,6.397316064602551,17.199556523374813
69,1353,8.029686574569208,10.169598738041994,18.98000643511077,12.39309724924066,5.803906915519902,16.741798496850148
1675,1355,8.029686574569208,16.182711824667816,18.98000643511077,14.397468278115932,5.689261564774607,16.51852895202493
3175,1361,8.029686574569208,16.182711824667816,19.686408507301497,14.632935635512842,5.980898446856817,16.338948636032832
70,1363,7.325289061343575,16.182711824667816,19.686408507301497,14.398136464437629,6.370859471183247,16.15410938147059
1676,1365,7.325289061343575,5.528737553846845,19.686408507301497,10.846811707497304,7.707837116669213,15.648652459831514
3176,1376,7.325289061343575,5.528737553846845,13.16910662973918,8.674377748309867,3.9948517016202607,14.984435820272438
71,1377,10.667113884388934,5.528737553846845,13.16910662973918,9.788319355991652,3.8952560597884602,14.489567585331955
1677,1381,10.667113884388934,9.09025794622289,13.16910662973918,10.975492820117003,2.0568361193241,14.154893798017445
72,1389,6.543810304011087,9.09025794622289,13.16910662973918,9.601058293324385,3.3420540984364386,13.721195178345612
1678,1395,6.543810304011087,12.468517579910579,13.16910662973918,10.727144837886948,3.639769514807732,13.436047526767917
1679,1408,6.543810304011087,9.077996140189548,13.16910662973918,9.596971024646605,3.3429985116582763,13.07042119311023
73,1415,10.918891816278148,9.077996140189548,13.16910662973918,11.055331528735627,2.04896513044448,12.878507891683126
3177,1435,10.918891816278148,9.077996140189548,97.85406573681024,39.28365123109265,50.7318175876958,15.393283448506091
74,1437,12.07653387085831,9.077996140189548,97.85406573681024,39.669531915952696,50.411583878047786,17.70530711264533
1680,1446,12.07653387085831,49.95282697580647,97.85406573681024,53.294475527825,42.98629089067241,21.0947517243747
75,1453,5.616432152240934,49.95282697580647,97.85406573681024,51.141108288285885,46.13029667884771,23.956309492946673
1681,1459,5.616432152240934,7.83130655336907,97.85406573681024,37.10060148080675,52.625696969088345,25.208146825353563
76,1466,10.600868409090191,7.83130655336907,24.576251444610012,14.336142135689757,8.975661380207187,24.172717807118417
1682,1475,10.600868409090191,15.546828970901615,24.576251444610012,16.90798294153394,7.086422782067121,23.480838296006432
77,1478,9.649469304771474,15.546828970901615,24.576251444610012,16.590849906761033,7.517957904140943,22.82464892551292
3178,1490,9.649469304771474,15.546828970901615,12.529360362744322,12.575219546139136,2.9489472793610405,21.848512794023947
1683,1495,9.649469304771474,15.326786780880369,12.529360362744322,12.501872149465386,2.838758554814907,20.958356542062184
3179,1503,9.649469304771474,15.326786780880369,12.509648062527626,12.495301382726488,2.838685928655873,20.15235128871098
3180,1514,9.649469304771474,15.326786780880369,7.511384841058032,10.829213642236624,4.039056126941108,19.264433417537315
78,1516,23.39883175809549,15.326786780880369,7.511384841058032,15.412334460011296,7.944068931566132,18.897566850123653
1684,1517,23.39883175809549,19.28511187953772,7.511384841058032,16.731776159563747,8.245749502597809,18.691301070054948
1685,1526,23.39883175809549,5.919663089290631,7.511384841058032,12.276626562814718,9.664935635492371,18.08037968837181
79,1527,9.505350859724755,5.919663089290631,7.511384841058032,7.6454662633578065,1.796600280422626,17.086578409738394
3181,1529,9.505350859724755,5.919663089290631,12.617852351526448,9.347622100180612,3.351879117655245,16.34953495164457
3182,1539,9.505350859724755,5.919663089290631,8.192441422044265,7.872485123686551,1.8141301555853948,15.54219687275109
1686,1545,9.505350859724755,17.712590851750978,8.192441422044265,11.803461044506667,5.159388927676903,15.186126793854573
3183,1547,9.505350859724755,17.712590851750978,5.059549873654842,10.759163861710192,6.419026155212783,14.764511276490246
80,1549,14.582382000606504,17.712590851750978,5.059549873654842,12.451507575337443,6.590169258869177,14.544225209705637
1687,1563,14.582382000606504,18.602129963353235,5.059549873654842,12.748020612538193,6.95514415005187,14.373158105207773
3184,1567,14.582382000606504,18.602129963353235,13.06316941143779,15.415893791799176,2.8620058400467623,14.472466265838532
81,1570,9.142233649612315,18.602129963353235,13.06316941143779,13.602511008134448,4.752954511157006,14.38961338415016
1688,1575,9.142233649612315,8.320656916474057,13.06316941143779,10.175353325841387,2.5344345306755374,13.988255283348897
82,1586,14.36918147784363,8.320656916474057,13.06316941143779,11.91766926858516,3.1828116933505974,13.791056615271737
1689,1588,14.36918147784363,10.508936094680031,13.06316941143779,12.647095661320485,1.9634692838726764,13.682107952988453
83,1594,5.1973407906101095,10.508936094680031,13.06316941143779,9.589815432242643,4.012655239009138,13.292365808148359
3185,1599,5.1973407906101095,10.508936094680031,44.406798180180964,20.03769168849037,21.27071401178324,13.934777796763035
1690,1601,5.1973407906101095,10.36680543534854,44.406798180180964,19.990314802046537,21.30268378853557,14.511495606798704
3186,1608,5.1973407906101095,10.36680543534854,5.50949555718027,7.024547261046307,2.89868546540336,13.79845290719354
84,1614,23.536320121116386,10.36680543534854,5.50949555718027,13.137540371215067,9.327343138769802,13.735508856147195
1691,1616,23.536320121116386,11.370739134366751,5.50949555718027,13.472184937554468,9.195306238105074,13.710430387709511
85,1628,9.769422664767403,11.370739134366751,5.50949555718027,8.883219118771475,3.0294490607170244,13.250695981139351
1692,1641,9.769422664767403,13.959257744639856,5.50949555718027,9.746058655529177,4.224929545430458,12.916920997744866
3187,1643,9.769422664767403,13.959257744639856,16.141975975293416,13.290218794900227,3.2385287957768023,12.952473168902811
86,1656,30.901840018732994,13.959257744639856,16.141975975293416,20.33435791288876,9.216551592738494,13.655509811192431
1693,1659,30.901840018732994,10.113404841286982,7.45166763680673,16.155637498942237,12.839746017832326,13.893617210027353
87,1665,5.478088126252136,10.113404841286982,7.45166763680673,7.681053534781949,2.3261564177442544,13.301944479047984
1694,1669,5.478088126252136,4.449116473428658,7.45166763680673,5.792957412162508,1.5258392354973158,12.58680285362637
88,1677,10.772857668171714,4.449116473428658,7.45166763680673,7.557880592802367,3.1632082714450815,12.10785787640264
